,match_api_id,season,date,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,winner_id_label
639,1989877,2015/2016,2015-10-17 00:00:00,9941,8121,1,2,72.0,71.0,75.0,70.0,73.0,74.0,74.0,68.0,77.0,78.0,77.0,71.0,65.0,67.0,73.0,65.0,72.0,65.0,69.0,64.0,72.0,70.0,2.05,3.3,3.8,2.1,3.2,3.5,2.0,3.2,3.75,2.05,3.25,3.6,2.09,3.44,3.92,2.15,3.1,3.6,2.1,3.3,4.1,-1
640,1989878,2015/2016,2015-10-24 00:00:00,8121,9747,0,0,71.0,65.0,67.0,73.0,65.0,72.0,68.0,69.0,64.0,72.0,70.0,75.0,71.0,73.0,73.0,73.0,73.0,71.0,69.0,75.0,73.0,76.0,2.4,3.0,3.3,2.45,3.0,3.3,2.3,3.1,3.1,2.4,2.9,3.2,2.53,3.04,3.32,2.62,3.1,2.75,2.5,3.1,3.3,0
641,1989879,2015/2016,2015-10-25 00:00:00,9827,10242,1,0,80.0,69.0,79.0,69.0,72.0,75.0,77.0,75.0,79.0,68.0,77.0,60.0,71.0,70.0,71.0,71.0,71.0,64.0,66.0,73.0,74.0,70.0,1.5,3.8,7.5,1.57,3.7,6.25,1.6,3.6,5.6,1.53,3.8,6.0,1.56,4.28,6.87,1.55,4.0,6.0,1.55,4.2,7.0,1
642,1989880,2015/2016,2015-10-23 00:00:00,7819,9830,0,2,76.0,70.0,69.0,75.0,72.0,71.0,74.0,71.0,70.0,73.0,73.0,79.0,71.0,75.0,78.0,69.0,68.0,71.0,71.0,71.0,73.0,72.0,1.91,3.3,4.5,1.95,3.25,4.1,2.0,3.2,3.75,1.91,3.1,4.33,1.96,3.34,4.71,2.0,3.1,4.2,1.95,3.3,4.75,-1
643,1989881,2015/2016,2015-10-24 00:00:00,6391,9831,3,1,68.0,71.0,69.0,69.0,66.0,69.0,68.0,65.0,68.0,67.0,66.0,61.0,73.0,69.0,77.0,72.0,71.0,75.0,75.0,72.0,80.0,77.0,3.4,3.3,2.2,3.7,3.3,2.15,3.2,3.2,2.2,3.5,3.25,2.1,3.84,3.37,2.14,3.5,3.1,2.2,3.7,3.3,2.2,1
644,1989882,2015/2016,2015-10-25 00:00:00,8639,8592,1,2,81.0,62.0,76.0,75.0,76.0,79.0,73.0,76.0,68.0,67.0,78.0,83.0,72.0,81.0,72.0,76.0,82.0,76.0,75.0,79.0,70.0,78.0,2.6,3.1,2.9,2.7,3.2,2.8,2.6,3.05,2.75,2.62,3.0,2.8,2.61,3.18,3.05,2.7,3.1,2.7,2.63,3.2,3.0,-1
645,1989883,2015/2016,2015-10-24 00:00:00,8689,9851,1,1,76.0,72.0,67.0,74.0,72.0,75.0,67.0,70.0,76.0,75.0,72.0,69.0,71.0,74.0,73.0,75.0,68.0,71.0,76.0,76.0,76.0,78.0,2.4,3.1,3.2,2.4,3.1,3.0,2.3,3.1,3.1,2.4,3.1,3.1,2.5,3.24,3.21,2.5,3.1,2.9,2.45,3.2,3.3,0
646,1989884,2015/2016,2015-10-23 00:00:00,9748,9941,3,0,81.0,79.0,82.0,79.0,74.0,76.0,76.0,76.0,81.0,78.0,84.0,72.0,71.0,75.0,70.0,73.0,74.0,68.0,73.0,77.0,78.0,77.0,1.73,3.6,5.25,1.75,3.6,5.0,1.65,3.5,5.3,1.75,3.5,4.75,1.79,3.73,5.18,1.73,3.6,4.8,1.75,3.8,5.2,1
647,1989885,2015/2016,2015-10-24 00:00:00,10249,7794,2,0,70.0,69.0,79.0,73.0,71.0,72.0,74.0,72.0,76.0,71.0,70.0,71.0,69.0,74.0,72.0,69.0,70.0,64.0,69.0,68.0,73.0,75.0,1.95,3.3,4.2,1.95,3.2,4.1,1.9,3.35,3.9,1.85,3.25,4.33,1.96,3.41,4.51,2.0,3.1,4.2,1.95,3.3,4.75,1
648,1989886,2015/2016,2015-10-25 00:00:00,9847,9853,4,1,82.0,78.0,81.0,88.0,80.0,84.0,82.0,76.0,85.0,89.0,85.0,83.0,72.0,78.0,82.0,76.0,73.0,74.0,79.0,71.0,75.0,74.0,1.25,6.0,12.0,1.28,5.5,12.5,1.3,5.0,9.0,1.25,5.5,13.0,1.28,6.0,13.78,1.3,5.0,11.0,1.25,6.0,15.0,1
649,1989887,2015/2016,2015-10-25 00:00:00,9837,9829,0,1,75.0,69.0,73.0,74.0,72.0,74.0,74.0,74.0,72.0,72.0,65.0,81.0,78.0,79.0,78.0,75.0,72.0,82.0,83.0,75.0,72.0,79.0,3.0,3.1,2.5,3.2,3.1,2.4,2.8,3.1,2.5,3.0,3.1,2.4,3.01,3.21,2.66,3.1,3.1,2.4,3.25,3.2,2.45,-1
650,1989888,2015/2016,2015-10-31 00:00:00,7794,7819,1,0,71.0,69.0,74.0,73.0,69.0,70.0,64.0,68.0,72.0,73.0,75.0,76.0,70.0,69.0,75.0,65.0,70.0,73.0,70.0,74.0,73.0,65.0,2.9,3.1,2.6,2.85,3.2,2.65,2.6,3.2,2.6,2.9,3.0,2.5,3.13,3.16,2.57,2.9,3.0,2.62,3.1,3.2,2.6,1
651,1989889,2015/2016,2015-10-31 00:00:00,6391,9827,2,0,68.0,71.0,69.0,69.0,66.0,69.0,68.0,65.0,66.0,66.0,68.0,80.0,69.0,79.0,72.0,77.0,75.0,75.0,72.0,79.0,77.0,77.0,4.2,3.4,1.95,4.0,3.25,1.95,3.9,3.35,1.9,4.33,3.4,1.85,4.47,3.52,1.93,4.2,3.25,1.95,4.6,3.4,1.95,1
652,1989890,2015/2016,2015-10-31 00:00:00,9747,8689,2,2,75.0,71.0,73.0,73.0,73.0,73.0,73.0,75.0,69.0,76.0,71.0,76.0,72.0,67.0,74.0,72.0,75.0,70.0,67.0,74.0,72.0,75.0,2.0,3.3,4.0,2.05,3.2,3.7,2.1,3.15,3.45,1.95,3.3,3.8,2.07,3.47,3.96,2.05,3.2,3.8,2.05,3.4,4.0,0
653,1989891,2015/2016,2015-11-01 00:00:00,9829,8121,1,0,81.0,78.0,79.0,78.0,75.0,72.0,82.0,83.0,73.0,75.0,80.0,71.0,65.0,67.0,73.0,65.0,72.0,68.0,69.0,69.0,72.0,70.0,1.6,3.75,6.5,1.62,3.6,5.75,1.7,3.5,4.85,1.57,3.6,6.0,1.61,3.85,6.92,1.62,3.5,6.5,1.6,3.8,7.5,1
654,1989892,2015/2016,2015-11-01 00:00:00,9830,8592,0,1,79.0,71.0,75.0,78.0,69.0,71.0,75.0,73.0,71.0,71.0,72.0,83.0,72.0,81.0,74.0,76.0,82.0,76.0,75.0,79.0,70.0,79.0,4.0,3.1,2.1,3.5,3.2,2.1,3.45,3.15,2.1,3.8,3.1,2.05,4.15,3.3,2.08,3.8,3.0,2.15,4.0,3.25,2.15,-1
655,1989893,2015/2016,2015-11-01 00:00:00,9831,8639,0,0,71.0,73.0,74.0,73.0,72.0,71.0,75.0,75.0,72.0,80.0,77.0,81.0,71.0,76.0,62.0,75.0,74.0,79.0,75.0,75.0,78.0,68.0,2.38,3.2,3.2,2.4,3.1,3.0,2.2,3.2,3.2,2.3,3.1,3.25,2.35,3.27,3.42,2.4,3.0,3.2,2.38,3.3,3.3,0
656,1989894,2015/2016,2015-10-30 00:00:00,9851,9847,0,1,81.0,74.0,73.0,76.0,75.0,73.0,76.0,70.0,76.0,78.0,76.0,82.0,78.0,80.0,88.0,79.0,76.0,77.0,84.0,85.0,80.0,82.0,7.5,4.0,1.5,7.0,3.9,1.5,7.0,4.0,1.45,6.5,3.8,1.5,7.25,4.17,1.56,7.0,4.0,1.5,8.0,4.33,1.5,-1
657,1989895,2015/2016,2015-10-31 00:00:00,9853,9837,3,0,83.0,76.0,82.0,72.0,76.0,72.0,77.0,74.0,75.0,73.0,74.0,75.0,72.0,73.0,74.0,69.0,74.0,74.0,66.0,74.0,72.0,64.0,1.62,3.8,6.0,1.62,3.7,5.5,1.6,3.6,5.6,1.6,3.8,5.75,1.62,4.07,6.15,1.67,3.6,5.5,1.62,4.0,6.5,1
658,1989896,2015/2016,2015-10-31 00:00:00,9941,10249,1,1,72.0,72.0,71.0,75.0,72.0,74.0,73.0,60.0,77.0,78.0,77.0,70.0,69.0,79.0,73.0,71.0,68.0,72.0,70.0,76.0,74.0,63.0,2.1,3.25,3.75,2.2,3.2,3.3,2.2,3.1,3.3,2.1,3.1,3.6,2.2,3.28,3.76,2.2,3.1,3.5,2.15,3.3,3.9,0
659,1989897,2015/2016,2015-10-31 00:00:00,10242,9748,0,1,60.0,71.0,71.0,74.0,71.0,71.0,64.0,74.0,73.0,66.0,70.0,81.0,74.0,81.0,77.0,79.0,76.0,76.0,76.0,81.0,84.0,78.0,5.5,3.6,1.7,4.75,3.6,1.72,4.85,3.5,1.7,5.25,3.5,1.67,5.75,3.59,1.75,5.5,3.3,1.73,5.75,3.8,1.7,-1
660,1989898,2015/2016,2015-11-06 00:00:00,8121,9851,0,2,71.0,65.0,67.0,68.0,65.0,72.0,65.0,69.0,72.0,69.0,70.0,81.0,71.0,74.0,76.0,76.0,76.0,71.0,74.0,73.0,75.0,76.0,2.88,3.0,2.7,2.75,2.9,2.75,2.6,3.1,2.7,2.9,2.9,2.7,2.89,3.0,2.89,2.8,3.0,2.7,3.0,2.9,2.88,-1
661,1989899,2015/2016,2015-11-08 00:00:00,9827,9829,3,1,80.0,72.0,79.0,77.0,73.0,75.0,68.0,77.0,79.0,68.0,74.0,81.0,78.0,79.0,78.0,75.0,72.0,82.0,79.0,83.0,69.0,72.0,2.3,3.1,3.4,2.4,3.2,3.25,2.4,3.15,2.9,2.3,3.1,3.2,2.42,3.22,3.33,2.4,3.1,3.1,2.4,3.2,3.4,1
662,1989900,2015/2016,2015-11-07 00:00:00,7819,9747,2,1,76.0,70.0,69.0,75.0,67.0,71.0,71.0,73.0,74.0,73.0,73.0,75.0,71.0,73.0,73.0,59.0,64.0,73.0,71.0,73.0,70.0,76.0,2.2,3.2,3.5,2.15,3.1,3.5,2.2,3.1,3.3,2.15,3.1,3.6,2.2,3.26,3.79,2.2,3.2,3.4,2.2,3.3,3.8,1
663,1989901,2015/2016,2015-11-07 00:00:00,8639,7794,1,1,81.0,62.0,80.0,71.0,76.0,79.0,74.0,75.0,78.0,67.0,63.0,71.0,69.0,74.0,73.0,73.0,70.0,64.0,75.0,72.0,68.0,68.0,1.67,3.5,6.0,1.67,3.4,5.5,1.65,3.5,5.3,1.67,3.5,5.5,1.71,3.64,6.0,1.73,3.3,5.5,1.7,3.6,6.0,0
664,1989902,2015/2016,2015-11-07 00:00:00,8689,10242,4,1,76.0,72.0,74.0,67.0,76.0,75.0,68.0,70.0,69.0,72.0,76.0,63.0,68.0,74.0,70.0,71.0,66.0,73.0,65.0,74.0,67.0,69.0,1.67,3.75,5.5,1.67,3.4,5.5,1.65,3.5,5.3,1.65,3.6,5.5,1.67,3.89,5.92,1.73,3.3,5.5,1.67,3.9,6.0,1
665,1989903,2015/2016,2015-11-08 00:00:00,9748,9853,3,0,81.0,79.0,77.0,79.0,74.0,76.0,81.0,76.0,81.0,78.0,84.0,83.0,72.0,82.0,76.0,76.0,73.0,76.0,75.0,75.0,79.0,74.0,1.95,3.5,4.0,1.95,3.4,4.0,1.9,3.35,3.9,1.91,3.5,4.0,1.97,3.66,4.07,1.95,3.2,4.2,1.95,3.6,4.2,1
666,1989904,2015/2016,2015-11-08 00:00:00,8592,9831,0,1,83.0,72.0,69.0,74.0,76.0,73.0,76.0,70.0,75.0,76.0,79.0,71.0,73.0,74.0,72.0,73.0,71.0,75.0,75.0,72.0,77.0,80.0,1.67,4.0,5.0,1.7,3.75,4.75,1.75,3.4,4.65,1.67,3.8,4.75,1.7,4.08,5.16,1.73,3.8,4.6,1.73,4.0,5.2,-1
668,1989906,2015/2016,2015-11-07 00:00:00,9847,9941,5,0,82.0,78.0,88.0,83.0,80.0,76.0,82.0,84.0,85.0,89.0,85.0,72.0,68.0,75.0,71.0,72.0,74.0,72.0,63.0,77.0,73.0,78.0,1.18,7.0,17.0,1.18,6.75,13.0,1.22,5.5,12.0,1.2,6.5,15.0,1.19,7.8,18.52,1.2,6.0,15.0,1.2,7.5,19.0,1
669,1989907,2015/2016,2015-11-07 00:00:00,9837,6391,1,2,76.0,69.0,79.0,74.0,72.0,74.0,65.0,72.0,72.0,72.0,74.0,68.0,68.0,74.0,69.0,66.0,69.0,67.0,66.0,67.0,66.0,65.0,1.91,3.2,4.75,1.83,3.4,4.33,1.85,3.4,4.1,1.91,3.1,4.5,1.94,3.31,4.77,1.95,3.2,4.2,1.91,3.4,4.8,-1
670,1989908,2015/2016,2015-11-22 00:00:00,7794,6391,1,2,71.0,69.0,74.0,73.0,73.0,70.0,64.0,68.0,69.0,75.0,70.0,68.0,71.0,74.0,69.0,66.0,69.0,67.0,66.0,67.0,65.0,66.0,2.1,3.2,3.8,2.0,3.25,4.1,2.1,3.15,3.45,2.05,3.1,3.8,2.12,3.2,4.16,2.1,3.0,4.0,2.1,3.2,4.1,-1
671,1989909,2015/2016,2015-11-22 00:00:00,7819,8121,0,0,76.0,70.0,69.0,75.0,67.0,71.0,71.0,73.0,74.0,73.0,73.0,71.0,65.0,67.0,73.0,65.0,69.0,68.0,72.0,72.0,69.0,67.0,1.8,3.4,5.0,1.85,3.2,4.6,1.9,3.35,3.9,1.8,3.2,5.0,1.85,3.33,5.34,1.91,3.2,4.5,1.87,3.4,5.0,0
672,1989910,2015/2016,2015-11-21 00:00:00,9747,9941,2,0,75.0,71.0,75.0,73.0,73.0,66.0,71.0,75.0,71.0,76.0,71.0,72.0,72.0,75.0,71.0,72.0,73.0,68.0,63.0,77.0,78.0,78.0,2.1,3.4,3.6,2.0,3.5,3.75,2.0,3.2,3.75,2.05,3.3,3.6,2.14,3.44,3.76,2.1,3.2,3.75,2.1,3.4,3.9,1
673,1989911,2015/2016,2015-11-21 00:00:00,8689,9847,1,2,76.0,72.0,74.0,67.0,72.0,69.0,69.0,70.0,76.0,72.0,77.0,82.0,78.0,60.0,88.0,79.0,76.0,82.0,84.0,82.0,89.0,69.0,7.5,4.5,1.44,8.0,4.6,1.45,6.3,3.9,1.5,6.5,4.33,1.44,7.58,4.52,1.49,8.0,4.2,1.44,8.0,4.5,1.5,-1
676,1989914,2015/2016,2015-11-20 00:00:00,9831,9748,3,0,71.0,72.0,74.0,73.0,73.0,71.0,75.0,75.0,72.0,80.0,77.0,81.0,79.0,81.0,77.0,74.0,76.0,76.0,76.0,80.0,77.0,84.0,3.4,3.4,2.15,3.4,3.2,2.25,3.3,3.1,2.2,3.4,3.3,2.15,3.64,3.48,2.18,3.3,3.3,2.2,3.6,3.4,2.2,1
677,1989915,2015/2016,2015-11-22 00:00:00,9851,9827,2,2,81.0,71.0,74.0,76.0,76.0,71.0,76.0,57.0,73.0,79.0,76.0,80.0,69.0,79.0,77.0,73.0,77.0,68.0,75.0,79.0,70.0,74.0,2.3,3.2,3.3,2.3,3.0,3.3,2.3,3.1,3.1,2.3,3.1,3.2,2.39,3.27,3.33,2.4,3.1,3.1,2.38,3.13,3.5,0
678,1989916,2015/2016,2015-11-22 00:00:00,9853,8592,0,2,83.0,72.0,82.0,69.0,76.0,74.0,73.0,75.0,74.0,74.0,79.0,83.0,76.0,81.0,74.0,72.0,82.0,77.0,76.0,79.0,70.0,79.0,2.45,3.25,3.0,2.5,3.1,3.1,2.3,3.1,3.1,2.4,3.2,3.0,2.43,3.35,3.18,2.5,3.1,3.0,2.5,3.4,3.0,-1
679,1989917,2015/2016,2015-11-21 00:00:00,10242,8639,1,1,63.0,71.0,67.0,70.0,71.0,71.0,66.0,66.0,73.0,67.0,70.0,81.0,76.0,76.0,80.0,75.0,75.0,79.0,61.0,67.0,75.0,67.0,3.6,3.2,2.15,3.4,3.2,2.15,3.3,3.1,2.2,3.5,3.1,2.2,3.83,3.28,2.18,3.4,3.1,2.25,3.6,3.13,2.3,0
680,1989918,2015/2016,2015-11-28 00:00:00,8121,8639,2,0,71.0,65.0,67.0,73.0,65.0,68.0,69.0,72.0,72.0,70.0,69.0,81.0,76.0,76.0,62.0,75.0,75.0,79.0,71.0,73.0,75.0,70.0,2.9,2.9,2.8,2.85,2.85,2.7,2.8,3.1,2.5,2.9,2.8,2.8,2.94,2.9,2.94,2.9,2.9,2.7,2.9,2.9,2.9,1
681,1989919,2015/2016,2015-11-29 00:00:00,9827,7819,1,4,80.0,69.0,68.0,79.0,73.0,75.0,72.0,77.0,79.0,77.0,74.0,76.0,70.0,70.0,75.0,67.0,71.0,71.0,73.0,74.0,73.0,73.0,1.95,3.5,4.0,1.95,3.3,4.1,2.0,3.2,3.75,1.91,3.3,4.0,1.97,3.51,4.3,1.95,3.25,4.2,1.95,3.5,4.4,-1
682,1989920,2015/2016,2015-11-28 00:00:00,6391,8689,1,1,61.0,71.0,69.0,69.0,68.0,65.0,67.0,69.0,66.0,66.0,65.0,76.0,72.0,74.0,67.0,76.0,70.0,75.0,69.0,74.0,72.0,77.0,2.8,3.2,2.6,2.8,3.2,2.5,2.7,3.1,2.6,2.7,3.1,2.62,2.79,3.29,2.76,2.7,3.1,2.7,2.8,3.25,2.8,0
683,1989921,2015/2016,2015-11-27 00:00:00,9748,10249,2,4,81.0,79.0,77.0,81.0,74.0,76.0,76.0,76.0,80.0,77.0,84.0,70.0,69.0,79.0,73.0,69.0,72.0,72.0,74.0,72.0,76.0,66.0,1.57,3.8,6.5,1.57,4.0,6.0,1.6,3.6,5.6,1.57,3.8,6.5,1.58,4.1,7.02,1.55,4.0,6.0,1.57,4.1,7.0,-1
684,1989922,2015/2016,2015-11-29 00:00:00,8592,9829,3,3,83.0,76.0,81.0,74.0,76.0,77.0,82.0,75.0,79.0,70.0,79.0,81.0,68.0,74.0,79.0,75.0,78.0,72.0,69.0,83.0,80.0,72.0,1.95,3.5,4.0,2.0,3.3,4.0,2.1,3.15,3.45,1.95,3.4,4.0,1.98,3.58,4.17,2.0,3.4,3.8,1.95,3.5,4.3,0
686,1989924,2015/2016,2015-11-28 00:00:00,9847,10242,4,1,82.0,78.0,88.0,83.0,80.0,76.0,77.0,82.0,85.0,85.0,89.0,63.0,71.0,67.0,69.0,67.0,71.0,66.0,74.0,73.0,66.0,70.0,1.08,10.0,34.0,1.1,9.75,26.0,1.12,8.0,16.0,1.09,11.0,29.0,1.1,11.5,33.5,1.1,8.0,34.0,1.06,11.5,36.0,1
687,1989925,2015/2016,2015-11-28 00:00:00,9837,9851,2,2,76.0,69.0,79.0,74.0,72.0,65.0,74.0,74.0,74.0,70.0,72.0,81.0,71.0,78.0,76.0,75.0,76.0,72.0,74.0,71.0,63.0,75.0,3.0,3.0,2.6,2.75,3.1,2.6,2.9,3.15,2.4,2.9,3.0,2.5,2.95,3.15,2.71,2.9,3.0,2.62,3.0,3.1,2.7,0
688,1989926,2015/2016,2015-11-29 00:00:00,9853,9747,3,0,83.0,58.0,78.0,82.0,76.0,76.0,75.0,79.0,74.0,74.0,70.0,75.0,71.0,75.0,73.0,73.0,66.0,71.0,75.0,70.0,76.0,66.0,1.83,3.3,5.0,1.8,3.4,5.0,1.7,3.5,4.85,1.85,3.3,4.5,1.91,3.39,4.85,1.83,3.2,5.0,1.85,3.5,5.0,1
689,1989927,2015/2016,2015-11-28 00:00:00,9941,9831,2,0,67.0,71.0,72.0,58.0,72.0,73.0,68.0,63.0,78.0,77.0,78.0,71.0,72.0,77.0,73.0,73.0,71.0,75.0,75.0,72.0,80.0,77.0,2.38,3.4,3.0,2.4,3.3,2.85,2.4,3.15,2.9,2.4,3.25,2.9,2.5,3.4,3.02,2.5,3.2,2.9,2.5,3.4,3.0,1
690,1989928,2015/2016,2015-12-01 00:00:00,8121,9847,0,0,71.0,65.0,67.0,73.0,65.0,72.0,68.0,69.0,72.0,69.0,70.0,82.0,88.0,83.0,79.0,80.0,76.0,82.0,84.0,85.0,85.0,82.0,10.0,5.0,1.33,10.0,5.0,1.33,8.3,4.8,1.33,10.0,4.75,1.35,11.96,5.02,1.36,11.0,4.5,1.33,13.0,5.0,1.33,0
691,1989929,2015/2016,2015-12-02 00:00:00,7794,9827,1,0,71.0,66.0,72.0,73.0,69.0,64.0,72.0,75.0,68.0,73.0,70.0,80.0,69.0,75.0,68.0,73.0,77.0,75.0,74.0,77.0,70.0,74.0,3.0,3.2,2.5,2.85,3.1,2.55,2.8,3.1,2.5,3.0,3.1,2.4,3.18,3.2,2.51,3.0,3.1,2.45,3.2,3.2,2.5,1
692,1989930,2015/2016,2015-12-02 00:00:00,9747,9837,1,2,75.0,71.0,75.0,73.0,69.0,66.0,71.0,75.0,70.0,76.0,71.0,76.0,69.0,79.0,74.0,72.0,74.0,66.0,74.0,68.0,70.0,74.0,1.91,3.3,4.5,1.95,3.3,3.9,2.0,3.2,3.75,1.85,3.3,4.33,1.93,3.48,4.57,1.91,3.4,4.2,1.95,3.4,4.6,-1
694,1989932,2015/2016,2015-12-01 00:00:00,8689,9831,0,0,76.0,68.0,74.0,67.0,72.0,75.0,69.0,65.0,76.0,72.0,77.0,62.0,72.0,74.0,73.0,72.0,75.0,57.0,72.0,72.0,58.0,66.0,2.25,3.3,3.3,2.3,3.3,3.0,2.2,3.1,3.3,2.15,3.3,3.3,2.24,3.48,3.49,2.25,3.2,3.3,2.25,3.4,3.5,0
695,1989933,2015/2016,2015-12-02 00:00:00,9829,7819,1,1,81.0,68.0,78.0,74.0,80.0,72.0,78.0,79.0,83.0,80.0,72.0,76.0,70.0,70.0,75.0,67.0,71.0,71.0,73.0,74.0,73.0,73.0,1.85,3.5,4.33,1.87,3.4,4.1,1.85,3.4,4.1,1.91,3.3,4.0,1.97,3.52,4.28,1.85,3.4,4.5,1.93,3.5,4.5,0
696,1989934,2015/2016,2015-12-02 00:00:00,10249,6391,0,2,70.0,72.0,79.0,73.0,72.0,72.0,77.0,66.0,76.0,74.0,71.0,61.0,71.0,69.0,74.0,68.0,67.0,67.0,68.0,66.0,66.0,73.0,1.83,3.5,4.5,1.9,3.4,4.0,1.8,3.4,4.35,1.85,3.25,4.75,1.91,3.36,4.92,1.85,3.4,4.5,1.87,3.5,5.0,-1
698,1989936,2015/2016,2015-12-03 00:00:00,9851,8592,0,1,81.0,71.0,73.0,78.0,75.0,76.0,72.0,68.0,71.0,57.0,63.0,83.0,76.0,81.0,74.0,76.0,77.0,82.0,75.0,79.0,70.0,79.0,3.1,3.1,2.5,2.95,3.0,2.5,2.8,3.1,2.5,3.0,3.1,2.4,3.17,3.2,2.52,3.0,3.0,2.5,3.2,3.2,2.5,-1
699,1989937,2015/2016,2015-12-02 00:00:00,10242,9941,0,3,63.0,71.0,67.0,67.0,71.0,66.0,71.0,74.0,68.0,66.0,70.0,67.0,72.0,72.0,58.0,71.0,73.0,63.0,68.0,77.0,78.0,78.0,3.0,3.3,2.4,2.9,3.1,2.5,2.75,3.1,2.55,2.9,3.2,2.4,3.15,3.32,2.46,3.0,3.1,2.5,3.1,3.3,2.5,-1
700,1989938,2015/2016,2015-12-05 00:00:00,7794,9829,1,2,71.0,69.0,72.0,73.0,69.0,69.0,70.0,72.0,68.0,68.0,73.0,81.0,68.0,78.0,74.0,75.0,78.0,72.0,75.0,67.0,80.0,75.0,3.5,3.3,2.15,3.5,3.2,2.2,2.9,3.15,2.4,3.5,3.1,2.2,3.75,3.23,2.23,3.4,3.1,2.25,3.75,3.2,2.25,-1
701,1989939,2015/2016,2015-12-06 00:00:00,9827,9747,1,0,80.0,69.0,68.0,69.0,73.0,74.0,77.0,75.0,64.0,79.0,77.0,75.0,62.0,73.0,73.0,75.0,65.0,75.0,58.0,73.0,66.0,74.0,2.0,3.2,4.2,2.05,3.2,3.7,2.0,3.2,3.75,1.95,3.2,4.0,2.09,3.33,4.05,2.05,3.1,4.0,2.05,3.3,4.2,1
702,1989940,2015/2016,2015-12-05 00:00:00,7819,8639,1,2,76.0,70.0,69.0,75.0,72.0,71.0,71.0,73.0,75.0,70.0,75.0,81.0,76.0,76.0,68.0,75.0,73.0,75.0,79.0,78.0,67.0,75.0,2.4,3.1,3.25,2.4,3.0,3.1,2.5,3.1,2.8,2.4,2.9,3.25,2.45,3.1,3.4,2.4,3.1,3.1,2.45,3.13,3.4,-1
703,1989941,2015/2016,2015-12-05 00:00:00,6391,9830,1,1,53.0,71.0,69.0,69.0,68.0,69.0,74.0,65.0,65.0,65.0,67.0,69.0,68.0,75.0,78.0,71.0,75.0,73.0,75.0,72.0,69.0,75.0,2.5,3.0,3.1,2.6,3.0,3.0,2.5,3.0,2.9,2.5,2.9,3.0,2.64,3.05,3.14,2.6,2.9,3.0,2.7,3.0,3.13,0
704,1989942,2015/2016,2015-12-05 00:00:00,9748,8121,0,2,81.0,75.0,73.0,73.0,76.0,76.0,73.0,69.0,62.0,80.0,84.0,71.0,64.0,67.0,73.0,65.0,68.0,70.0,72.0,69.0,67.0,72.0,1.53,3.75,7.5,1.57,4.0,6.0,1.65,3.5,5.3,1.57,3.75,6.5,1.6,3.94,6.91,1.6,3.75,6.0,1.57,4.0,7.0,-1
705,1989943,2015/2016,2015-12-06 00:00:00,8592,10249,2,2,83.0,76.0,81.0,74.0,72.0,77.0,73.0,75.0,79.0,71.0,79.0,70.0,69.0,73.0,79.0,69.0,76.0,72.0,74.0,72.0,68.0,73.0,1.65,3.75,5.5,1.65,3.8,5.5,1.6,3.6,5.6,1.67,3.6,5.25,1.68,3.91,5.79,1.6,4.0,5.5,1.67,4.0,5.5,0
706,1989944,2015/2016,2015-12-04 00:00:00,9831,9847,0,3,62.0,74.0,77.0,73.0,71.0,75.0,72.0,75.0,72.0,80.0,77.0,82.0,80.0,88.0,81.0,80.0,77.0,82.0,84.0,85.0,89.0,85.0,6.5,4.33,1.5,6.5,4.33,1.5,6.3,3.9,1.5,6.0,4.2,1.5,7.12,4.51,1.52,8.0,4.5,1.4,7.5,4.4,1.5,-1
707,1989945,2015/2016,2015-12-05 00:00:00,9837,10242,1,1,76.0,73.0,79.0,71.0,72.0,74.0,65.0,68.0,74.0,74.0,70.0,63.0,74.0,67.0,67.0,69.0,73.0,64.0,66.0,70.0,69.0,65.0,1.67,3.75,5.5,1.75,3.6,4.5,1.7,3.5,4.85,1.7,3.6,5.0,1.75,3.79,5.24,1.8,3.6,4.4,1.75,3.8,4.5,0
708,1989946,2015/2016,2015-12-06 00:00:00,9853,9851,1,1,83.0,78.0,69.0,69.0,82.0,73.0,75.0,79.0,74.0,74.0,75.0,81.0,75.0,73.0,76.0,75.0,76.0,71.0,75.0,78.0,76.0,76.0,2.05,3.1,4.2,2.1,3.1,4.0,2.1,3.15,3.45,2.0,3.0,4.2,2.09,3.19,4.3,2.1,3.1,3.8,2.05,3.3,4.3,0
709,1989947,2015/2016,2015-12-05 00:00:00,9941,8689,2,3,67.0,72.0,75.0,60.0,72.0,73.0,68.0,63.0,77.0,73.0,78.0,76.0,72.0,74.0,67.0,72.0,72.0,69.0,70.0,69.0,74.0,72.0,2.0,3.4,3.8,2.2,3.2,3.3,2.2,3.1,3.3,2.1,3.3,3.6,2.18,3.42,3.64,2.25,3.3,3.2,2.2,3.4,3.6,-1
